,index,ticker,activity_domain,market_cap,net_revenue_y1,net_revenue_y2,net_revenue_y3,net_revenue_y4,net_income_y1,net_income_y2,net_income_y3,net_income_y4,earnings_per_share_y0,earnings_per_share_y1,earnings_per_share_y2,earnings_per_share_y3,earnings_per_share_y4,forward_earnings_per_share,price_earnings_ratio,forward_price_earnings_ratio,projected_earnings_growth,free_cash_flow,return_on_equity_y0,return_on_equity_y1,return_on_equity_y2,return_on_equity_y3,return_on_equity_y4,dividend_payout_ratio,price_to_free_cash_flow,stock_price,debt_to_equity_ratio_y1,debt_to_equity_ratio_y2,debt_to_equity_ratio_y3,return_on_assets_y1,return_on_assets_y2,return_on_assets_y3,return_on_assets_y4,return_on_investments_y1,return_on_investments_y2,return_on_investments_y3,return_on_investments_y4,price_to_earnings_growth,price_to_book_ratio
289,453,TRMB,Technology,13690499072,3676300000.0,3659100000.0,3147700000.0,3264300000.0,449700000.0,492700000.0,389900000.0,514300000.0,1.91,1.81,1.96,1.56,2.05,2.96,28.931936,18.668919,9.774303141361257,603500032,0.08383001,0.11103155399733347,0.1249017669277765,0.10839889905196141,0.16489259378005772,0.0,22.336228650407094,54.41,0.4012394449656807,0.3586077521738028,0.46050765937334925,0.06186545604622369,0.06939827595920897,0.05669705826753334,0.07744665472013493,0.0020824567948444575,0.005646264151345351,0.0013895287186187404,0.002359847979759986,2.06,3.1678512
290,455,TYL,Technology,16286721024,1850204000.0,1592287000.0,1116663000.0,1086427000.0,164240000.0,161458000.0,194820000.0,146527000.0,3.71,3.95,3.95,4.87,3.79,8.73,104.70889,44.498283,11.994146361185985,315883264,0.06288,0.06258218579638918,0.06947322584198497,0.09809119429880807,0.09061332370267486,0.0,50.25728143039576,378.66,0.39863526329366566,0.5973119130889764,0.011169063561905654,0.03503848708147792,0.03411929560300252,0.07472172084713766,0.06685803248199729,8.874000432245515,3.483226544128751,2.357454017424976,1.8407683320561299,4.83,5.903261
291,456,TSN,Consumer Defensive,19114092544,53282000000.0,47049000000.0,43185000000.0,42405000000.0,3238000000.0,3047000000.0,2140000000.0,2022000000.0,4.18,9.18,8.57,5.79,5.56,3.18,12.858852,16.902515,4.043663875598087,-375624992,0.07847,0.16434879707643893,0.17192348925125542,0.1383769802780472,0.1435875585854282,0.44979998,-40.92111102128157,53.82,0.42234290934930463,0.5274502059470744,0.7332040090526997,0.08793894788300155,0.08391858767798617,0.06159868742983794,0.06109315043659546,0.002987584662409894,0.007192502253471944,0.0017149085944107784,0.0017786527729552273,5.56,0.9853165
292,458,UDR,Real Estate,21686614016,1517386000.0,1290767000.0,1241165000.0,1152193000.0,86924000.0,150016000.0,64266000.0,184965000.0,1.35,0.26,0.49,0.2,0.63,0.44,29.222221,89.659096,66.41414518518519,641545856,0.09573,0.021210882643966634,0.043572898688711816,0.019870756292127884,0.05507300489319473,1.4667,20.22101381124033,39.41,1.3851691704784064,1.628080202760833,1.5992022756786841,0.007874642047312716,0.013922314347178062,0.006668304015145785,0.019194265287129978,0.11521566818566206,0.21355776334913967,0.10706842176288207,0.3144262250493828,-0.79,3.1894252
293,460,UNP,Industrials,140412747776,24875000000.0,21804000000.0,19533000000.0,21708000000.0,6998000000.0,6523000000.0,5349000000.0,5919000000.0,11.32,11.24,9.98,7.9,8.41,11.68,20.344524,19.717466,1.7418256183745584,3894874880,0.51977,0.5753514757872236,0.4606313113480686,0.31542634744663284,0.3265114739629303,0.4749,35.88628070332262,229.25,2.846830551673107,2.20026834263117,1.6518457365255337,0.10692294763861938,0.10268398268398268,0.08572390140709638,0.09597392700209167,2.9465263157894737,2.9107541276215976,2.47181146025878,2.8873170731707316,2.65,10.636923
294,461,UAL,Industrials,17366540288,44955000000.0,24634000000.0,15355000000.0,43259000000.0,737000000.0,-1964000000.0,-7069000000.0,3009000000.0,7.85,2.26,-6.1,-22.668296,11.63,12.05,6.745223,4.394191,0.5597695541401274,323624992,0.45694,0.10687354988399073,-0.39053489759395504,-1.1860738255033556,0.26094874685630043,0.0,53.84496819083738,53.13,5.283207656612529,7.993636905945516,5.495134228187919,0.010941536268891595,-0.02880821415474881,-0.11871095586753544,0.05719336260477847,0.5367807720320467,-1.4613095238095237,-7.069,2.55,0.07,2.2539587
295,462,UPS,Industrials,154925858816,100338000000.0,97287000000.0,84628000000.0,74094000000.0,11548000000.0,12890000000.0,1427000000.0,4440000000.0,12.36,13.26,14.75,1.65,5.14,10.94,14.593852,16.488117,1.3339900485436893,7148874752,0.6076,0.5836450015162236,0.9043710096120116,1.9257759784075574,1.3524215656411818,0.5,18.18521079887007,179.37,1.1887698372586677,1.7910615309057742,37.45479082321187,0.16236432146673416,0.18572148980620992,0.022834922870127377,0.07674093022451907,577.4,495.7692307692308,57.08,211.42857142857142,-12.34,7.732671
296,463,URI,Industrials,33149745152,11642000000.0,9716000000.0,8530000000.0,9351000000.0,2105000000.0,1386000000.0,890000000.0,1174000000.0,31.07,29.77,19.143646,12.242091,15.187581,42.73,15.5233345,11.287386,0.3632888960411973,1438375040,0.33982,0.2980741999433588,0.2313470205307962,0.19581958195819582,0.30652741514360315,0.0904,22.875596740054668,478.73,1.7009345794392523,1.7202470372225005,2.251045104510451,0.08704461812016706,0.06830277942046127,0.04980971569285874,0.06188719030047443,0.0035273657394299016,0.007450877612724203,0.002222637758641688,0.0008137151187810297,0.79,4.4419374
297,464,UNH,Healthcare,468756004864,322132000000.0,285273000000.0,255639000000.0,240269000000.0,20120000000.0,17285000000.0,15403000000.0,13839000000.0,22.34,21.47,18.33,16.23,14.55,27.87,22.537153,18.065304,0.8086528200537154,37821251584,0.25072,0.24702271332105585,0.2303284695849157,0.22542735042735043,0.2289860348136872,0.3057,12.360259323564113,502.11,0.7074647022713321,0.6130055300153241,0.6361520899192132,0.08188681549012027,0.08145387029584461,0.07807328335588908,0.07958525266118041,0.460117087449689,0.4009138562879807,0.37347849279860335,0.3719261468999436,1.59,5.6673946
298,465,UHS,Healthcare,9219611648,13399370000.0,12642117000.0,11558897000.0,11378259000.0,675609000.0,991590000.0,943953000.0,814854000.0,9.4,9.23,11.99,11.06,9.16,11.56,13.975532,11.364186,1.2089559574468085,359153632,0.112749994,0.11411192345617373,0.16283164391335878,0.1494271305428116,0.14804477748880154,0.0832,23.056467241851532,131.59,0.8903310519134774,0.7487106020956165,0.6639628085214431,0.05006666573787174,0.07573122110646446,0.07004240373457386,0.06983515094380048,0.001787440417249269,0.006624954291113304,0.0018711148073807878,0.002131859295937482,1.23,1.512277
299,466,VLO,Energy,48754180096,176383000000.0,113977000000.0,64912000000.0,108324000000.0,11528000000.0,930000000.0,-1421000000.0,2422000000.0,35.12,29.05,2.27,-3.5,5.84,13.37,3.8399773,10.086761,0.28720845671981776,6604000256,0.44994,0.4892831373880565,0.050461204557786216,-0.07558108611244083,0.11108563041783241,0.1377,7.332707329077365,133.95,0.10160859046729766,0.10417797069994574,0.8428806978352216,0.18903938867206715,0.016065505804311774,-0.027446208521651794,0.04496509728204367,15.922651933701658,1.2670299727520435,-1.4619341563786008,2.5711252653927814,-0.28,1.8421736
300,469,VRSK,Industrials,33749336064,2497000000.0,2998600000.0,2784600000.0,2607100000.0,953900000.0,666200000.0,712700000.0,449900000.0,4.86,6.04,4.12,4.38,2.75,6.63,47.960903,35.15686,7.233921810699588,401037504,0.58314997,0.5453038358200423,0.23653470619563288,0.2641390556667408,0.19900035385704176,0.2549,84.85367656587051,235.025,2.261190190361859,1.2817326469021835,1.3061300126009932,0.13703294019623335,0.08532165315505692,0.09425004628527599,0.06376856786483728,4.15100087032202,3.0814061054579094,,,3.65,114.93589
301,470,VZ,Communication Services,138816077824,136835000000.0,133613000000.0,128292000000.0,131868000000.0,21256000000.0,22065000000.0,17801000000.0,19265000000.0,5.0,5.06,5.32,4.3,4.66,4.7,6.604,7.0255322,1.40510644,11474875392,0.23393999,0.23321337663477573,0.2697762562660472,0.26238908051059817,0.3137877677335288,0.522,11.983819893667043,32.71,1.9346418853682086,2.175449321432938,2.219082574216562,0.05598398651495996,0.06018887276456917,0.05624666251686515,0.06603776818738066,19.8468720821662,20.796418473138548,30.222410865874362,34.52508960573477,-12.83,1.4582874
302,471,VRTX,Healthcare,89468411904,8930700000.0,7574400000.0,6205683000.0,4162821000.0,3322000000.0,2342100000.0,2711647000.0,1176810000.0,12.57,12.97,9.09,10.44,4.58,16.26,27.635641,21.364084,1.6996089101034206,3628750080,0.24558,0.23877464474904225,0.2318910891089109,0.31215664199133974,0.19338747961462185,0.0,24.49432139454476,345.11,0.03389708683433122,0.05511881188118812,0.06693776717934019,0.1830212275975296,0.1743606923506421,0.23074296312533357,0.1414696100783017,0.005782963051721842,0.012755119004518225,0.004370144029049838,0.0049720376410491655,2.3,5.788702
303,474,VICI,Real Estate,31091269632,2600697000.0,1509568000.0,1225574000.0,894798000.0,1117635000.0,1013851000.0,891674000.0,545964000.0,1.44,1.27,1.8,1.76,1.25,2.55,21.499998,12.141176,8.431372222222222,-4746286080,0.09442,0.0509552975641933,0.08373212419810992,0.09469936773557831,0.06854381123446882,0.6964,-6.637137641732712,31.37,0.6264202785885442,0.38771218146146086,0.7185267292696912,0.02974345793489676,0.05761376996441458,0.05225587336046592,0.04115631543465857,0.7650972942444935,,,,1.81,1.3150964
304,475,V,Financial Services,502991126528,29310000000.0,24105000000.0,21846000000.0,22977000000.0,14957000000.0,12311000000.0,10866000000.0,12080000000.0,7.48,7.01,5.63,4.9,5.32,9.81,32.106953,24.48114,3.272879679144385,16427625472,0.44403,0.42036480143897026,0.32751602862539575,0.30008285004142504,0.3482873947641564,0.2189,23.573476064326968,239.31,0.6309547230263343,0.5580621990475937,0.6647334990334162,0.1749336265072923,0.14851138776298012,0.13428243057872688,0.16645079505056906,7.002340823970037,7.220527859237537,47.03896103896104,5.600370885489105,1.9,13.1500845
305,476,VMC,Basic Materials,29846464512,7315200000.0,5552200000.0,4856826000.0,4929103000.0,575600000.0,670800000.0,584480000.0,617662000.0,4.67,4.33,5.05,4.41,4.67,8.16,48.03212,27.488972,5.886289507494647,458975008,0.10536,0.08307594607857287,0.10249045072574485,0.09697162756975311,0.10986796711478075,0.3018,64.75890604483632,223.38,0.6529601939785815,0.6909854851031322,0.6117562834621632,0.0404366824498054,0.04902576995600252,0.05001152999874646,0.0580030055988505,18.10062893081761,19.671554252199414,17.039736450832336,10.17414221944028,1.55,4.1388664
306,477,WAB,Industrials,20481798144,8362000000.0,7822000000.0,7556100000.0,8200000000.0,633000000.0,558000000.0,414400000.0,326700000.0,3.59,3.46,2.96,2.18,1.91,6.35,31.718664,17.932283,4.995064902506964,375375008,0.06821,0.0626608592357949,0.054700519556906184,0.0409393122116515,0.03281273539898559,0.1707,54.716896069969586,114.19,0.39615917640071274,0.3976080776394471,0.37463817511830316,0.034186649384316266,0.030237346916657633,0.02245522772223577,0.017298344823204245,0.001156255051313264,0.0024650082981444734,0.0005304829465639482,0.0005517347035583032,1.46,2.0017931
307,481,WM,Industrials,65021558784,19698000000.0,17931000000.0,15218000000.0,15455000000.0,2238000000.0,1816000000.0,1496000000.0,1670000000.0,5.56,5.42,4.32,3.54,3.93,6.65,28.746403,24.034586,4.322767266187051,1282749952,0.32351002,0.32676303109943056,0.2549129702414374,0.20075147611379496,0.2362761743067346,0.48560002,51.21882414071609,161.5,2.18776463717331,1.8816676024705221,1.8531937734836286,0.07134886983135141,0.06241193250163247,0.05097972397341966,0.06019536459647479,3.8719723183391004,4.203703703703703,3.511737089201878,3.4575569358178053,3.21,9.365953
308,482,WAT,Healthcare,17078419456,2971956000.0,2785874000.0,2365365000.0,2406596000.0,707755000.0,692843000.0,521571000.0,592198000.0,11.46,11.8,11.25,8.4,8.76,13.39,25.244328,21.605675,1.8853119546247818,350591136,1.15964,1.402917413298235,1.8850100937549312,2.2467563236611756,-2.738095348181301,0.0,49.17121427736267,292.02,3.121735303912085,4.118768942794801,5.843420463160797,0.215683418290617,0.2238637230155622,0.1836569339981408,0.23159376704842094,0.011537834229982532,0.0441018774452696,0.023382246319459128,0.026877485122096166,3.56,22.149912
309,483,WEC,Utilities,27468081152,9597400000.0,8316000000.0,7241700000.0,7523100000.0,1409300000.0,1301500000.0,1201100000.0,1135200000.0,4.27,4.46,4.12,3.8,3.6,4.91,20.393444,17.735235,4.153450819672131,-502612512,0.11481,0.12354369570362837,0.11892795789319785,0.11438938676774507,0.11191072379187286,0.7061,-54.77612841090593,87.28,1.5160905735800758,1.4245860594319968,1.3610156093751489,0.03365725626371737,0.0333816381753594,0.0324375271753074,0.03247901395636276,0.738162581185837,0.7273387727729965,0.6807799127132573,0.6596931659693166,3.46,2.3514163
310,485,WELL,Real Estate,42222784512,5860615000.0,4742115000.0,4605967000.0,5121306000.0,141214000.0,336138000.0,978844000.0,1232432000.0,0.26,0.31,0.79,2.36,3.07,1.13,326.73077,75.17699,289.1422692307692,1487853440,0.00638,0.006958132259797995,0.019059763038117315,0.06128224004942427,0.07930481265528835,9.384601,28.552032822372613,85.47,0.7373268855777638,0.8322123592530982,0.8900792657781058,0.0037266284457702515,0.009628612738494987,0.030133443780718923,0.03692043956710261,0.09415584848545464,0.32350730431753066,1.0344629341156628,2.112415862933069,1.92,2.035803
311,486,WST,Healthcare,29715601408,2886900000.0,2831600000.0,2146900000.0,1839900000.0,585900000.0,661800000.0,346200000.0,241700000.0,7.28,7.87,8.89,4.68,3.27,8.83,54.979393,45.328426,6.226432142857143,235900000,0.20061001,0.21822041789265895,0.2833775798578402,0.18668104610407119,0.15363590134757182,0.1092,125.93546583298007,400.15,0.11840292003426571,0.13929091376209643,0.17562685359935293,0.16199402786994027,0.19971030237189932,0.12391724532894266,0.10322883744768087,2.8594436310395315,3.1863264323543574,1.6124825337680484,1.2542812662169174,10.98,10.768672
312,489,WY,Real Estate,24268288000,10184000000.0,10201000000.0,7532000000.0,6554000000.0,1880000000.0,2607000000.0,797000000.0,-76000000.0,1.71,2.53,3.48,1.07,-0.1,1.37,19.380116,24.189781,14.146070760233918,1198375040,0.066989996,0.174899990696809,0.24212872666480914,0.09128393082121178,-0.009294362235538705,0.7708,20.409876360575733,33.4,0.47009024095264673,0.4735766694529581,0.6270759363188638,0.10841983852364476,0.14705550541516246,0.048862730672552264,-0.004632451542118737,0.003566636353244668,0.011570783081899598,0.001176244523416446,-0.00014464186970351687,5.92,2.3882961
313,491,WMB,Energy,42709741568,10965000000.0,10627000000.0,7719000000.0,8201000000.0,2049000000.0,1517000000.0,211000000.0,850000000.0,2.12,1.68,1.25,0.17,0.7,1.81,16.537737,19.370167,9.136871226415094,1255374976,0.20367001,0.17840661732694818,0.1328022410925326,0.017928456113518565,0.0636084711516875,0.7825,34.215575846813756,35.26,1.9942533739660426,2.072572879278648,1.898547030333928,0.0423058658352776,0.031861715533899014,0.004777538775048115,0.0184622067767159,0.40454096742349455,0.2958845328652233,0.040899399108354335,0.136327185244587,5.04,3.6642978
314,492,WTW,Financial Services,21406040064,8866000000.0,8998000000.0,9352000000.0,9039000000.0,1009000000.0,4222000000.0,996000000.0,1044000000.0,10.27,9.0,32.88,7.68,8.05,15.9,19.587147,12.651573,1.2318961051606623,972875008,0.10762,0.1007388178913738,0.31840120663650073,0.09205175600739371,0.101863596448434,0.3388,22.12646598277093,202.29,0.545826677316294,0.4125942684766214,0.6196857670979667,0.03176052126286632,0.12073205604804117,0.025849316135060082,0.029399341049252344,11.21111111111111,76.76363636363637,41.5,45.391304347826086,1.37,2.154347
315,493,GWW,Industrials,35732951040,15228000000.0,13022000000.0,11797000000.0,11486000000.0,1547000000.0,1043000000.0,695000000.0,849000000.0,32.62,30.22,19.94,12.88,15.39,38.47,21.835686,18.515207,0.5676029123237278,1053625024,0.64546996,0.5656307129798903,0.4828703703703704,0.3320592451027234,0.4121359223300971,0.2024,34.02999715580028,714.71,0.9890310786106032,1.2787037037037037,1.1452460582895365,0.20387453874538744,0.15822208737864077,0.11040508339952343,0.14138218151540383,0.007703715892372367,0.016333343621079494,0.00391077497689889,0.0036263886817033096,0.71,12.133829
316,495,XEL,Utilities,32746180608,15310000000.0,13431000000.0,11526000000.0,11529000000.0,1736000000.0,1597000000.0,1473000000.0,1372000000.0,3.23,3.18,2.96,2.79,2.64,3.59,18.421053,16.573816,5.131212383900929,-1640875008,0.105459996,0.1041079460269865,0.1022931078657443,0.10106346483704974,0.10363320492484326,0.6397,-20.02026209781848,59.69,1.5611394302848576,1.5844222393031002,1.523704974271012,0.028371576126037787,0.027605400079514616,0.027299516281483402,0.027196320964161115,0.5367965367965368,0.4401874310915105,0.4757751937984496,0.5023800805565727,2.67,1.939627
317,496,XYL,Industrials,24523726848,5522000000.0,5195000000.0,4876000000.0,5249000000.0,355000000.0,427000000.0,254000000.0,401000000.0,2.05,1.97,2.37,1.41,2.23,4.0,49.970734,25.61,12.49268292682927,111875000,0.05369,0.10160274756725815,0.1326911124922312,0.08557951482479785,0.13561041596212378,0.6738,218.97110775418994,102.33,0.5380652547223812,0.7582349285270354,1.0390835579514826,0.044642857142857144,0.05159497341710972,0.029028571428571428,0.052010376134889756,0.0015931838916559337,0.004893526708370954,0.0010110389825125857,0.001432203888222427,1.51,2.4908817
318,498,ZBRA,Technology,13136326656,5781000000.0,5627000000.0,4448000000.0,4485000000.0,463000000.0,837000000.0,504000000.0,544000000.0,7.84,8.86,15.66,9.43,10.08,11.95,32.579082,21.37406,2.726283163265306,410875008,0.23615,0.16941090376875229,0.2804959785522788,0.23507462686567165,0.29581294181620443,0.0,32.28076619106509,257.89,0.7910720819612148,0.3726541554959786,0.6408582089552238,0.061495550537920045,0.13467417538214,0.09376744186046512,0.11547442156654639,0.002318640134642329,0.011622838632632557,0.002853848836729378,0.0032121448039685654,5.65,4.3821845
319,499,ZBH,Healthcare,26067181568,6939900000.0,6827300000.0,7024500000.0,7982200000.0,231400000.0,401600000.0,-138900000.0,1131600000.0,2.14,1.1,1.93,-0.67,5.52,8.04,58.341118,15.528606,7.2563579439252335,1257887488,0.041350003,0.019249166063570494,0.03172020504395492,-0.011385805859304555,0.0913110838551417,0.4,20.78273750982727,125.21,0.47386721901957357,0.5591554969314493,0.6661393183271308,0.010984524826735023,0.01712112685663614,-0.005688496459535501,0.04592774781136992,0.000367792395800133,0.0014088036481558165,-0.00014449310496516635,0.0014391613017214872,2.3,2.107173
320,501,ZTS,Healthcare,87385382912,8080000000.0,7776000000.0,6675000000.0,6260000000.0,2114000000.0,2037000000.0,1638000000.0,1500000000.0,4.41,4.51,4.29,3.44,3.14,6.08,42.87982,31.101974,7.052601814058956,1200499968,0.45207,0.47990919409761634,0.44838212634822805,0.4345980366144866,0.5539143279172821,0.3054,72.88705500406977,189.35,1.8365493757094211,1.4842615012106537,1.9533032634651102,0.14164154103852597,0.14654676258992805,0.12036152546109193,0.12992637505413598,0.0057182471773197605,0.015148061221802393,0.0049865124048771225,0.002258011335421499,3.1,19.46074
